"Participant" "Activity" "Measurement" "Average"
"8571" "2" "WALKING" "fBodyGyro-std()-Y" "-0.533046952542373"
"8572" "2" "WALKING" "fBodyGyro-std()-Z" "-0.559856635084746"
"8573" "2" "WALKING" "fBodyAccMag-mean()" "-0.324289427932203"
"8574" "2" "WALKING" "fBodyAccMag-std()" "-0.577105211694915"
"8575" "2" "WALKING" "fBodyBodyAccJerkMag-mean()" "-0.169064352813559"
"8576" "2" "WALKING" "fBodyBodyAccJerkMag-std()" "-0.164091969449153"
"8577" "2" "WALKING" "fBodyBodyGyroMag-mean()" "-0.530704814745763"
"8578" "2" "WALKING" "fBodyBodyGyroMag-std()" "-0.651792839661017"
"8579" "2" "WALKING" "fBodyBodyGyroJerkMag-mean()" "-0.583249293389831"
"8580" "2" "WALKING" "fBodyBodyGyroJerkMag-std()" "-0.558104554745763"
"8581" "2" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" "0.27761534806383"
"8582" "2" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" "-0.0226614158361702"
"8583" "2" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" "-0.116812942382979"
"8584" "2" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" "0.0463666814446808"
"8585" "2" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" "0.262881788951064"
"8586" "2" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" "-0.10283790806383"
"8587" "2" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" "0.861831345531915"
"8588" "2" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" "-0.325780100638298"
"8589" "2" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" "-0.0438890162723404"
"8590" "2" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" "-0.940361759574468"
"8591" "2" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" "-0.940068525531915"
"8592" "2" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" "-0.931438313191489"
"8593" "2" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" "0.110040615569574"
"8594" "2" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" "-0.00327959081489362"
"8595" "2" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" "-0.0209351677765957"
"8596" "2" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" "0.147249143238298"
"8597" "2" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" "0.126828014557447"
"8598" "2" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" "-0.340122023191489"
"8599" "2" "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" "-0.11594735287234"
"8600" "2" "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" "-0.00482329231914894"
"8601" "2" "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" "0.097173808906383"
"8602" "2" "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" "-0.320789230008511"
"8603" "2" "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" "-0.415739144893617"
"8604" "2" "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" "-0.279418388042553"
"8605" "2" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" "-0.0581038498510638"
"8606" "2" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" "-0.0421470257531915"
"8607" "2" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" "-0.0710229816893617"
"8608" "2" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" "-0.243940592553192"
"8609" "2" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" "-0.469396701106383"
"8610" "2" "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" "-0.218266318606383"
"8611" "2" "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" "0.0899511204978723"
"8612" "2" "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" "0.215586334889362"
"8613" "2" "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" "0.0899511204978723"
"8614" "2" "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" "0.215586334889362"
"8615" "2" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" "0.00565516335106383"
"8616" "2" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" "0.22961718512766"
"8617" "2" "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" "-0.162188586930426"
"8618" "2" "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" "-0.274844110531915"
"8619" "2" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" "-0.410872671489362"
"8620" "2" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" "-0.343187875404255"
"8621" "2" "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" "0.112841160325532"
"8622" "2" "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" "0.278345041765957"
"8623" "2" "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" "-0.131290772"
"8624" "2" "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" "0.0161046198595745"
"8625" "2" "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" "0.171973972957447"
"8626" "2" "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" "-0.162032894287234"
"8627" "2" "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" "0.138120681087234"
"8628" "2" "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" "0.0962091607617021"
"8629" "2" "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" "-0.271498721106383"
"8630" "2" "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" "0.0499590624829787"
"8631" "2" "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" "0.0808333491276596"
"8632" "2" "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" "-0.408227423191489"
"8633" "2" "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" "-0.145775970406383"
"8634" "2" "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" "-0.361913824"
"8635" "2" "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" "-0.0874944736085106"
"8636" "2" "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" "-0.379436674361702"
"8637" "2" "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" "-0.458732747446809"
"8638" "2" "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" "-0.422987665106383"
"8639" "2" "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" "0.293424826591489"
"8640" "2" "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" "-0.0214787881723404"
"8641" "2" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" "0.222247409576596"
"8642" "2" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" "0.227480732542553"
"8643" "2" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" "-0.320838543553191"
"8644" "2" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" "-0.372576755361702"
"8645" "2" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" "-0.380175306489362"
"8646" "2" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" "-0.343698985425532"
"8647" "2" "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" "0.247164790395833"
"8648" "2" "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" "-0.0214121132045833"
"8649" "2" "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" "-0.152513899520833"
"8650" "2" "WALKING_UPSTAIRS" "tBodyAcc-std()-X" "-0.304376406458333"
"8651" "2" "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" "0.108027279889583"
"8652" "2" "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" "-0.112121021220833"
"8653" "2" "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" "0.790717418541667"
"8654" "2" "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" "-0.416214890416667"
"8655" "2" "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" "-0.195888238891667"
"8656" "2" "WALKING_UPSTAIRS" "tGravityAcc-std()-X" "-0.934407739791667"
"8657" "2" "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" "-0.92376745375"
"8658" "2" "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" "-0.878004056875"
"8659" "2" "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" "0.0744507839572917"
"8660" "2" "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" "-0.00970985514333333"
"8661" "2" "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" "0.01948143925"
"8662" "2" "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" "-0.276121886479167"
"8663" "2" "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" "-0.185648954220833"
"8664" "2" "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" "-0.5737463525"
"8665" "2" "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" "-0.0576912634583333"
"8666" "2" "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" "-0.0320883097395833"
"8667" "2" "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" "0.0688374021666667"
"8668" "2" "WALKING_UPSTAIRS" "tBodyGyro-std()-X" "-0.439253058958333"
"8669" "2" "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" "-0.466298336666667"
"8670" "2" "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" "-0.163995791679167"
"8671" "2" "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" "-0.0828858001333333"
"8672" "2" "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" "-0.0424053708458333"
"8673" "2" "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" "-0.0445157481625"
"8674" "2" "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" "-0.464854363125"
"8675" "2" "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" "-0.645491337708333"
"8676" "2" "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" "-0.467595961041667"
"8677" "2" "WALKING_UPSTAIRS" "tBodyAccMag-mean()" "-0.107322679520833"
"8678" "2" "WALKING_UPSTAIRS" "tBodyAccMag-std()" "-0.205977045295833"
"8679" "2" "WALKING_UPSTAIRS" "tGravityAccMag-mean()" "-0.107322679520833"
"8680" "2" "WALKING_UPSTAIRS" "tGravityAccMag-std()" "-0.205977045295833"
"8681" "2" "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" "-0.321268911041667"
"8682" "2" "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" "-0.21738939458125"
"8683" "2" "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" "-0.219713472958333"
"8684" "2" "WALKING_UPSTAIRS" "tBodyGyroMag-std()" "-0.377532167604167"
"8685" "2" "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" "-0.572816438541667"
"8686" "2" "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" "-0.597291719166667"
"8687" "2" "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" "-0.266720933270833"
"8688" "2" "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" "0.00992445881854167"
"8689" "2" "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" "-0.281001986202083"
"8690" "2" "WALKING_UPSTAIRS" "fBodyAcc-std()-X" "-0.320582414375"
"8691" "2" "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" "0.0848802791083333"
"8692" "2" "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" "-0.09454497643125"
"8693" "2" "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" "-0.258639439729167"
"8694" "2" "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" "-0.1878421317125"
"8695" "2" "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" "-0.522728063333333"
"8696" "2" "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" "-0.365415441458333"
"8697" "2" "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" "-0.243554146666667"
"8698" "2" "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" "-0.625090981458333"
"8699" "2" "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" "-0.331643577458333"
"8700" "2" "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" "-0.488086123958333"
"8701" "2" "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" "-0.248601122"
"8702" "2" "WALKING_UPSTAIRS" "fBodyGyro-std()-X" "-0.476358845625"
"8703" "2" "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" "-0.459758488958333"
"8704" "2" "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" "-0.218072471479167"
"8705" "2" "WALKING_UPSTAIRS" "fBodyAccMag-mean()" "-0.14531853915625"
"8706" "2" "WALKING_UPSTAIRS" "fBodyAccMag-std()" "-0.36672824375"
"8707" "2" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" "-0.189511136902083"
"8708" "2" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" "-0.2604238389625"
"8709" "2" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" "-0.450612184791667"
"8710" "2" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" "-0.438620401875"
"8711" "2" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" "-0.60079849625"
"8712" "2" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" "-0.621820202916667"
"8713" "4" "STANDING" "tBodyAcc-mean()-X" "0.280499745892857"
"8714" "4" "STANDING" "tBodyAcc-mean()-Y" "-0.00948911098553571"
"8715" "4" "STANDING" "tBodyAcc-mean()-Z" "-0.0961574905535714"
"8716" "4" "STANDING" "tBodyAcc-std()-X" "-0.97692058"
"8717" "4" "STANDING" "tBodyAcc-std()-Y" "-0.86159737875"
"8718" "4" "STANDING" "tBodyAcc-std()-Z" "-0.896880538392857"
"8719" "4" "STANDING" "tGravityAcc-mean()-X" "0.95619779125"
"8720" "4" "STANDING" "tGravityAcc-mean()-Y" "-0.0759009061071429"
"8721" "4" "STANDING" "tGravityAcc-mean()-Z" "0.166893825946429"
"8722" "4" "STANDING" "tGravityAcc-std()-X" "-0.972908355892857"
"8723" "4" "STANDING" "tGravityAcc-std()-Y" "-0.917613464821429"
"8724" "4" "STANDING" "tGravityAcc-std()-Z" "-0.899404775267857"
"8725" "4" "STANDING" "tBodyAccJerk-mean()-X" "0.0721328379857143"
"8726" "4" "STANDING" "tBodyAccJerk-mean()-Y" "-0.00653015693773214"
"8727" "4" "STANDING" "tBodyAccJerk-mean()-Z" "-0.0211889890567857"
"8728" "4" "STANDING" "tBodyAccJerk-std()-X" "-0.972586541964286"
"8729" "4" "STANDING" "tBodyAccJerk-std()-Y" "-0.938354677857143"
"8730" "4" "STANDING" "tBodyAccJerk-std()-Z" "-0.973054201071429"
"8731" "4" "STANDING" "tBodyGyro-mean()-X" "-0.0306449342357143"
"8732" "4" "STANDING" "tBodyGyro-mean()-Y" "-0.061824850625"
"8733" "4" "STANDING" "tBodyGyro-mean()-Z" "0.0755636430892857"
"8734" "4" "STANDING" "tBodyGyro-std()-X" "-0.909687974464286"
"8735" "4" "STANDING" "tBodyGyro-std()-Y" "-0.949227146964286"
"8736" "4" "STANDING" "tBodyGyro-std()-Z" "-0.909995038571429"
"8737" "4" "STANDING" "tBodyGyroJerk-mean()-X" "-0.103057894142857"
"8738" "4" "STANDING" "tBodyGyroJerk-mean()-Y" "-0.0461257201357143"
"8739" "4" "STANDING" "tBodyGyroJerk-mean()-Z" "-0.0490753497867857"
"8740" "4" "STANDING" "tBodyGyroJerk-std()-X" "-0.949633878571429"
"8741" "4" "STANDING" "tBodyGyroJerk-std()-Y" "-0.976065174642857"
"8742" "4" "STANDING" "tBodyGyroJerk-std()-Z" "-0.957982019464286"
"8743" "4" "STANDING" "tBodyAccMag-mean()" "-0.906478051785714"
"8744" "4" "STANDING" "tBodyAccMag-std()" "-0.890976683392857"
"8745" "4" "STANDING" "tGravityAccMag-mean()" "-0.906478051785714"
"8746" "4" "STANDING" "tGravityAccMag-std()" "-0.890976683392857"
"8747" "4" "STANDING" "tBodyAccJerkMag-mean()" "-0.963370738392857"
"8748" "4" "STANDING" "tBodyAccJerkMag-std()" "-0.958159482142857"
"8749" "4" "STANDING" "tBodyGyroMag-mean()" "-0.900982100535714"
"8750" "4" "STANDING" "tBodyGyroMag-std()" "-0.885144317678571"
"8751" "4" "STANDING" "tBodyGyroJerkMag-mean()" "-0.967614073928571"
"8752" "4" "STANDING" "tBodyGyroJerkMag-std()" "-0.964282784285714"
"8753" "4" "STANDING" "fBodyAcc-mean()-X" "-0.973497549642857"
"8754" "4" "STANDING" "fBodyAcc-mean()-Y" "-0.889549205"
"8755" "4" "STANDING" "fBodyAcc-mean()-Z" "-0.93164342125"
"8756" "4" "STANDING" "fBodyAcc-std()-X" "-0.978737637678571"
"8757" "4" "STANDING" "fBodyAcc-std()-Y" "-0.857380281803571"
"8758" "4" "STANDING" "fBodyAcc-std()-Z" "-0.887554317678571"
"8759" "4" "STANDING" "fBodyAccJerk-mean()-X" "-0.972310894285714"
"8760" "4" "STANDING" "fBodyAccJerk-mean()-Y" "-0.937624242142857"
"8761" "4" "STANDING" "fBodyAccJerk-mean()-Z" "-0.968648411607143"
"8762" "4" "STANDING" "fBodyAccJerk-std()-X" "-0.975706723571429"
"8763" "4" "STANDING" "fBodyAccJerk-std()-Y" "-0.944075308928571"
"8764" "4" "STANDING" "fBodyAccJerk-std()-Z" "-0.976229505535714"
"8765" "4" "STANDING" "fBodyGyro-mean()-X" "-0.905464161964286"
"8766" "4" "STANDING" "fBodyGyro-mean()-Y" "-0.955992945178571"
"8767" "4" "STANDING" "fBodyGyro-mean()-Z" "-0.915280955357143"
"8768" "4" "STANDING" "fBodyGyro-std()-X" "-0.912464793928571"
"8769" "4" "STANDING" "fBodyGyro-std()-Y" "-0.945825840178571"
"8770" "4" "STANDING" "fBodyGyro-std()-Z" "-0.91665163125"
"8771" "4" "STANDING" "fBodyAccMag-mean()" "-0.917614014821429"
"8772" "4" "STANDING" "fBodyAccMag-std()" "-0.895340042142857"
"8773" "4" "STANDING" "fBodyBodyAccJerkMag-mean()" "-0.956139283571429"
"8774" "4" "STANDING" "fBodyBodyAccJerkMag-std()" "-0.96003249875"
"8775" "4" "STANDING" "fBodyBodyGyroMag-mean()" "-0.914209165714286"
"8776" "4" "STANDING" "fBodyBodyGyroMag-std()" "-0.887194404285714"
"8777" "4" "STANDING" "fBodyBodyGyroJerkMag-mean()" "-0.964471139464286"
"8778" "4" "STANDING" "fBodyBodyGyroJerkMag-std()" "-0.9664302175"
"8779" "4" "SITTING" "tBodyAcc-mean()-X" "0.27153827992"
"8780" "4" "SITTING" "tBodyAcc-mean()-Y" "-0.007163065158"
"8781" "4" "SITTING" "tBodyAcc-mean()-Z" "-0.10587459588"
"8782" "4" "SITTING" "tBodyAcc-std()-X" "-0.980309931"
"8783" "4" "SITTING" "tBodyAcc-std()-Y" "-0.89022398108"
"8784" "4" "SITTING" "tBodyAcc-std()-Z" "-0.9322030066"
"8785" "4" "SITTING" "tGravityAcc-mean()-X" "0.8693030064"
"8786" "4" "SITTING" "tGravityAcc-mean()-Y" "0.211622539936894"
"8787" "4" "SITTING" "tGravityAcc-mean()-Z" "0.11012048108"
"8788" "4" "SITTING" "tGravityAcc-std()-X" "-0.9814052948"
"8789" "4" "SITTING" "tGravityAcc-std()-Y" "-0.93272710386"
"8790" "4" "SITTING" "tGravityAcc-std()-Z" "-0.9509492546"
"8791" "4" "SITTING" "tBodyAccJerk-mean()-X" "0.0784500239"
"8792" "4" "SITTING" "tBodyAccJerk-mean()-Y" "-0.0108582171094"
"8793" "4" "SITTING" "tBodyAccJerk-mean()-Z" "-0.0121499951596"
"8794" "4" "SITTING" "tBodyAccJerk-std()-X" "-0.9767421962"
"8795" "4" "SITTING" "tBodyAccJerk-std()-Y" "-0.9445961056"
"8796" "4" "SITTING" "tBodyAccJerk-std()-Z" "-0.9790387658"
"8797" "4" "SITTING" "tBodyGyro-mean()-X" "-0.04944351156"
"8798" "4" "SITTING" "tBodyGyro-mean()-Y" "-0.08943006108"
"8799" "4" "SITTING" "tBodyGyro-mean()-Z" "0.10115033478"
"8800" "4" "SITTING" "tBodyGyro-std()-X" "-0.9701317904"
"8801" "4" "SITTING" "tBodyGyro-std()-Y" "-0.9584681204"
"8802" "4" "SITTING" "tBodyGyro-std()-Z" "-0.9279722294"
"8803" "4" "SITTING" "tBodyGyroJerk-mean()-X" "-0.09694948424"
"8804" "4" "SITTING" "tBodyGyroJerk-mean()-Y" "-0.041848389996"
"8805" "4" "SITTING" "tBodyGyroJerk-mean()-Z" "-0.0489964351672"
"8806" "4" "SITTING" "tBodyGyroJerk-std()-X" "-0.9698997312"
"8807" "4" "SITTING" "tBodyGyroJerk-std()-Y" "-0.984441358"
"8808" "4" "SITTING" "tBodyGyroJerk-std()-Z" "-0.9688048316"
"8809" "4" "SITTING" "tBodyAccMag-mean()" "-0.93569482"
"8810" "4" "SITTING" "tBodyAccMag-std()" "-0.9144078448"
"8811" "4" "SITTING" "tGravityAccMag-mean()" "-0.93569482"
"8812" "4" "SITTING" "tGravityAccMag-std()" "-0.9144078448"
"8813" "4" "SITTING" "tBodyAccJerkMag-mean()" "-0.9701322836"
"8814" "4" "SITTING" "tBodyAccJerkMag-std()" "-0.9625491104"
"8815" "4" "SITTING" "tBodyGyroMag-mean()" "-0.9260633138"
"8816" "4" "SITTING" "tBodyGyroMag-std()" "-0.928898293"
"8817" "4" "SITTING" "tBodyGyroJerkMag-mean()" "-0.9804904618"
"8818" "4" "SITTING" "tBodyGyroJerkMag-std()" "-0.9758066902"
"8819" "4" "SITTING" "fBodyAcc-mean()-X" "-0.9774624984"
"8820" "4" "SITTING" "fBodyAcc-mean()-Y" "-0.9057829318"
"8821" "4" "SITTING" "fBodyAcc-mean()-Z" "-0.9517837432"
"8822" "4" "SITTING" "fBodyAcc-std()-X" "-0.9819081892"
"8823" "4" "SITTING" "fBodyAcc-std()-Y" "-0.8894673494"
"8824" "4" "SITTING" "fBodyAcc-std()-Z" "-0.9269993168"
"8825" "4" "SITTING" "fBodyAccJerk-mean()-X" "-0.9768457126"
"8826" "4" "SITTING" "fBodyAccJerk-mean()-Y" "-0.9442983908"
"8827" "4" "SITTING" "fBodyAccJerk-mean()-Z" "-0.9751549056"
"8828" "4" "SITTING" "fBodyAccJerk-std()-X" "-0.9787769122"
"8829" "4" "SITTING" "fBodyAccJerk-std()-Y" "-0.949293158"
"8830" "4" "SITTING" "fBodyAccJerk-std()-Z" "-0.9816994482"
"8831" "4" "SITTING" "fBodyGyro-mean()-X" "-0.9605896358"
"8832" "4" "SITTING" "fBodyGyro-mean()-Y" "-0.9675836478"
"8833" "4" "SITTING" "fBodyGyro-mean()-Z" "-0.9337768922"
"8834" "4" "SITTING" "fBodyGyro-std()-X" "-0.973333107"
"8835" "4" "SITTING" "fBodyGyro-std()-Y" "-0.954120419"
"8836" "4" "SITTING" "fBodyGyro-std()-Z" "-0.9328683544"
"8837" "4" "SITTING" "fBodyAccMag-mean()" "-0.929002095"
"8838" "4" "SITTING" "fBodyAccMag-std()" "-0.9198157096"
"8839" "4" "SITTING" "fBodyBodyAccJerkMag-mean()" "-0.9625007338"
"8840" "4" "SITTING" "fBodyBodyAccJerkMag-std()" "-0.9615845194"
"8841" "4" "SITTING" "fBodyBodyGyroMag-mean()" "-0.9487697524"
"8842" "4" "SITTING" "fBodyBodyGyroMag-std()" "-0.9288505544"
"8843" "4" "SITTING" "fBodyBodyGyroJerkMag-mean()" "-0.9765477634"
"8844" "4" "SITTING" "fBodyBodyGyroJerkMag-std()" "-0.9762617538"
"8845" "4" "LAYING" "tBodyAcc-mean()-X" "0.263559214981481"
"8846" "4" "LAYING" "tBodyAcc-mean()-Y" "-0.0150031841055556"
"8847" "4" "LAYING" "tBodyAcc-mean()-Z" "-0.110688150314815"
"8848" "4" "LAYING" "tBodyAcc-std()-X" "-0.954193738888889"
"8849" "4" "LAYING" "tBodyAcc-std()-Y" "-0.941714042407407"
"8850" "4" "LAYING" "tBodyAcc-std()-Z" "-0.962667314814815"
"8851" "4" "LAYING" "tGravityAcc-mean()-X" "-0.420664662222222"
"8852" "4" "LAYING" "tGravityAcc-mean()-Y" "0.915165104259259"
"8853" "4" "LAYING" "tGravityAcc-mean()-Z" "0.341531310555556"
"8854" "4" "LAYING" "tGravityAcc-std()-X" "-0.921199965925926"
"8855" "4" "LAYING" "tGravityAcc-std()-Y" "-0.969816635740741"
"8856" "4" "LAYING" "tGravityAcc-std()-Z" "-0.976176608888889"
"8857" "4" "LAYING" "tBodyAccJerk-mean()-X" "0.0934494217777778"
"8858" "4" "LAYING" "tBodyAccJerk-mean()-Y" "0.00693313213968519"
"8859" "4" "LAYING" "tBodyAccJerk-mean()-Z" "-0.00641054328740741"
"8860" "4" "LAYING" "tBodyAccJerk-std()-X" "-0.978302781111111"
"8861" "4" "LAYING" "tBodyAccJerk-std()-Y" "-0.942209488333333"
"8862" "4" "LAYING" "tBodyAccJerk-std()-Z" "-0.978511984259259"
"8863" "4" "LAYING" "tBodyGyro-mean()-X" "-0.00923156347222222"
"8864" "4" "LAYING" "tBodyGyro-mean()-Y" "-0.0930128180759259"
"8865" "4" "LAYING" "tBodyGyro-mean()-Z" "0.169720404092593"
"8866" "4" "LAYING" "tBodyGyro-std()-X" "-0.973102422222222"
"8867" "4" "LAYING" "tBodyGyro-std()-Y" "-0.961109291851852"
"8868" "4" "LAYING" "tBodyGyro-std()-Z" "-0.962073755"
"8869" "4" "LAYING" "tBodyGyroJerk-mean()-X" "-0.105019877685185"
"8870" "4" "LAYING" "tBodyGyroJerk-mean()-Y" "-0.0381230432222222"
"8871" "4" "LAYING" "tBodyGyroJerk-mean()-Z" "-0.0712156288333333"
"8872" "4" "LAYING" "tBodyGyroJerk-std()-X" "-0.975103204259259"
"8873" "4" "LAYING" "tBodyGyroJerk-std()-Y" "-0.986855629814815"
"8874" "4" "LAYING" "tBodyGyroJerk-std()-Z" "-0.983965359814815"
"8875" "4" "LAYING" "tBodyAccMag-mean()" "-0.954557603148148"
"8876" "4" "LAYING" "tBodyAccMag-std()" "-0.931292216611111"
"8877" "4" "LAYING" "tGravityAccMag-mean()" "-0.954557603148148"
"8878" "4" "LAYING" "tGravityAccMag-std()" "-0.931292216611111"
"8879" "4" "LAYING" "tBodyAccJerkMag-mean()" "-0.970095771666667"
"8880" "4" "LAYING" "tBodyAccJerkMag-std()" "-0.960786430740741"
"8881" "4" "LAYING" "tBodyGyroMag-mean()" "-0.930236462592593"
"8882" "4" "LAYING" "tBodyGyroMag-std()" "-0.947031781666667"
"8883" "4" "LAYING" "tBodyGyroJerkMag-mean()" "-0.985068502037037"
"8884" "4" "LAYING" "tBodyGyroJerkMag-std()" "-0.982698213703704"
"8885" "4" "LAYING" "fBodyAcc-mean()-X" "-0.958802077592593"
"8886" "4" "LAYING" "fBodyAcc-mean()-Y" "-0.938883374444444"
"8887" "4" "LAYING" "fBodyAcc-mean()-Z" "-0.967504278888889"
"8888" "4" "LAYING" "fBodyAcc-std()-X" "-0.952464881481481"
